zip_code,median_age,total_population,median_household_income,bachelors_degree,masters_degree,below_poverty,unemployed,uninsured_adults,with_disability,no_vehicle_households,zip_cd,facility_count,facility_density,is_desert
76665,47.4,2596.0,56130.0,185.0,88.0,306.0,6.0,112.0,2525.0,64.0,76665,1.0,0.3852080123266564,0
76666,31.4,186.0,41042.0,3.0,11.0,24.0,226.0,4.0,186.0,149.0,,0.0,0.0,1
76667,38.6,10275.0,46130.0,670.0,242.0,2942.0,166.0,332.0,9935.0,176.0,76667,8.0,0.7785888077858881,0
76670,39.7,1934.0,57206.0,33.0,41.0,271.0,95.0,106.0,1934.0,49.0,,0.0,0.0,1
76671,53.9,2011.0,68750.0,157.0,62.0,155.0,78.0,46.0,1988.0,28.0,,0.0,0.0,1
76673,41.8,1162.0,53482.0,88.0,19.0,138.0,32.0,2.0,1162.0,3.0,,0.0,0.0,1
76676,40.4,317.0,63125.0,57.0,9.0,14.0,3.0,263.0,317.0,8.0,,0.0,0.0,1
76678,62.1,112.0,45682.0,10.0,3.0,965.0,226.0,263.0,112.0,149.0,,0.0,0.0,1
76679,45.1,1161.0,77702.0,171.0,14.0,106.0,19.0,263.0,1161.0,14.0,,0.0,0.0,1
76681,49.9,419.0,31705.0,37.0,2.0,38.0,2.0,2.0,419.0,9.0,,0.0,0.0,1
76682,35.7,3276.0,73654.0,321.0,74.0,354.0,14.0,107.0,3276.0,19.0,,0.0,0.0,1
76686,53.3,230.0,63750.0,46.0,5.0,52.0,226.0,263.0,230.0,149.0,,0.0,0.0,1
76687,61.7,1741.0,67720.0,239.0,79.0,149.0,29.0,9.0,1741.0,56.0,,0.0,0.0,1
76689,37.4,4308.0,63889.0,298.0,104.0,291.0,98.0,81.0,4286.0,32.0,76689,1.0,0.23212627669452182,0
76690,32.8,1285.0,41667.0,81.0,14.0,192.0,28.0,165.0,1285.0,6.0,,0.0,0.0,1
76691,42.2,6315.0,75163.0,580.0,234.0,564.0,96.0,142.0,6139.0,66.0,76691,3.0,0.4750593824228028,0
76692,51.7,9673.0,57891.0,929.0,386.0,1345.0,145.0,85.0,9510.0,117.0,76692,5.0,0.5169027189083014,0
76693,40.6,2320.0,54074.0,270.0,68.0,258.0,226.0,21.0,2300.0,38.0,76693,1.0,0.43103448275862066,0
76701,31.3,1861.0,29714.0,206.0,140.0,716.0,27.0,71.0,1651.0,83.0,,0.0,0.0,1
76704,29.1,7450.0,19966.0,119.0,85.0,3890.0,186.0,123.0,7301.0,592.0,76704,1.0,0.1342281879194631,0
76705,34.4,31985.0,51546.0,2090.0,946.0,6267.0,659.0,1252.0,30479.0,507.0,76705,2.0,0.06252931061435048,0
76706,23.4,40770.0,39317.0,2707.0,1155.0,12985.0,923.0,843.0,40682.0,900.0,76706,1.0,0.02452783909737552,0
76707,29.8,16516.0,33964.0,898.0,279.0,5613.0,548.0,454.0,16401.0,659.0,76707,1.0,0.06054734802615645,0
76708,34.8,26917.0,64618.0,2609.0,1038.0,4154.0,729.0,318.0,26613.0,538.0,76708,7.0,0.26005869896348033,0
76710,40.1,23008.0,49762.0,2934.0,1426.0,2858.0,511.0,294.0,22794.0,565.0,76710,22.0,0.9561891515994437,0
76711,33.9,9474.0,51526.0,418.0,533.0,692.0,222.0,274.0,9322.0,156.0,76711,1.0,0.10555203715431707,0
76712,38.1,28758.0,91862.0,5238.0,2741.0,903.0,273.0,596.0,28115.0,324.0,76712,22.0,0.7650045204812573,0
76801,38.5,25048.0,51603.0,2213.0,646.0,3554.0,432.0,652.0,24053.0,766.0,76801,17.0,0.6786969019482594,0
76802,41.5,5667.0,65750.0,885.0,111.0,418.0,108.0,229.0,5559.0,45.0,76802,2.0,0.3529204164460914,0
76821,42.2,4436.0,60924.0,379.0,218.0,426.0,95.0,185.0,4267.0,29.0,76821,4.0,0.9017132551848511,0
76823,48.6,2741.0,54594.0,337.0,100.0,235.0,44.0,39.0,2698.0,24.0,76823,1.0,0.36483035388544327,0
76825,41.6,6415.0,52143.0,648.0,187.0,743.0,281.0,211.0,6288.0,149.0,76825,4.0,0.6235385814497272,0
76828,64.6,236.0,49688.0,45.0,4.0,68.0,226.0,263.0,236.0,149.0,,0.0,0.0,1
76832,40.7,572.0,44886.0,40.0,12.0,99.0,9.0,16.0,541.0,8.0,,0.0,0.0,1
76834,48.0,4992.0,50565.0,536.0,125.0,877.0,187.0,343.0,4954.0,164.0,76834,4.0,0.8012820512820512,0
76837,38.7,1964.0,49250.0,81.0,36.0,213.0,6.0,22.0,1146.0,26.0,76837,2.0,1.0183299389002036,0
76842,69.7,179.0,52625.0,34.0,16.0,25.0,226.0,263.0,179.0,149.0,,0.0,0.0,1
76844,48.8,3307.0,61989.0,441.0,182.0,128.0,42.0,41.0,3145.0,10.0,76844,3.0,0.9071666162685212,0
76845,49.4,231.0,72500.0,55.0,14.0,37.0,2.0,10.0,231.0,149.0,,0.0,0.0,1
76849,44.6,3733.0,58413.0,489.0,195.0,492.0,16.0,157.0,3698.0,72.0,76849,2.0,0.5357621216180016,0
76852,53.5,286.0,78333.0,29.0,24.0,15.0,226.0,6.0,286.0,1.0,,0.0,0.0,1
76853,49.4,1639.0,56420.0,230.0,74.0,201.0,49.0,93.0,1625.0,22.0,,0.0,0.0,1
76856,43.5,3506.0,80210.0,651.0,202.0,133.0,47.0,91.0,3497.0,51.0,76856,1.0,0.2852253280091272,0
76857,45.7,1989.0,46047.0,214.0,55.0,136.0,52.0,12.0,1989.0,11.0,,0.0,0.0,1
76858,55.9,226.0,50500.0,29.0,14.0,37.0,13.0,18.0,226.0,4.0,,0.0,0.0,1
76859,60.2,1728.0,39730.0,249.0,78.0,331.0,47.0,38.0,1681.0,37.0,76859,1.0,0.5787037037037037,0
76861,36.6,2048.0,68750.0,228.0,53.0,217.0,26.0,39.0,2039.0,9.0,,0.0,0.0,1
76862,64.7,167.0,56250.0,19.0,8.0,15.0,5.0,263.0,167.0,149.0,,0.0,0.0,1
76864,56.6,800.0,43464.0,88.0,31.0,138.0,7.0,263.0,800.0,16.0,,0.0,0.0,1
76865,52.9,200.0,54792.0,10.0,259.0,9.0,226.0,263.0,200.0,18.0,,0.0,0.0,1
76866,53.9,946.0,62885.0,84.0,12.0,145.0,226.0,22.0,946.0,9.0,,0.0,0.0,1
76871,50.3,561.0,59375.0,74.0,21.0,45.0,226.0,128.0,561.0,4.0,,0.0,0.0,1
76872,48.6,798.0,55000.0,40.0,68.0,211.0,20.0,263.0,798.0,149.0,,0.0,0.0,1
76875,54.8,484.0,54429.0,42.0,17.0,39.0,226.0,9.0,484.0,12.0,,0.0,0.0,1
76877,40.7,4509.0,54406.0,424.0,150.0,591.0,82.0,88.0,3944.0,29.0,76877,2.0,0.44355732978487467,0
76878,41.0,1717.0,49250.0,164.0,39.0,245.0,26.0,67.0,1717.0,49.0,,0.0,0.0,1
76882,37.8,194.0,56000.0,12.0,4.0,10.0,226.0,263.0,194.0,149.0,,0.0,0.0,1
76884,49.8,75.0,73750.0,703.0,2.0,965.0,226.0,263.0,75.0,149.0,,0.0,0.0,1
76887,60.6,68.0,88854.0,703.0,24.0,965.0,226.0,263.0,68.0,149.0,,0.0,0.0,1
76888,60.5,127.0,57566.0,27.0,8.0,36.0,226.0,263.0,127.0,149.0,,0.0,0.0,1
76890,51.8,902.0,56008.0,57.0,26.0,79.0,25.0,14.0,902.0,10.0,,0.0,0.0,1
76901,35.5,31415.0,62879.0,3141.0,1349.0,4494.0,705.0,983.0,31043.0,512.0,76901,9.0,0.28648734680884924,0
76903,38.9,30955.0,50077.0,2187.0,668.0,4259.0,392.0,1182.0,29610.0,929.0,76903,15.0,0.48457438216766274,0
76904,34.6,37090.0,81684.0,5321.0,2252.0,2399.0,487.0,658.0,36426.0,648.0,76904,27.0,0.7279590186033972,0
76905,31.8,13424.0,77614.0,1322.0,356.0,1764.0,216.0,730.0,13049.0,48.0,76905,2.0,0.14898688915375446,0
76930,56.5,87.0,52857.0,703.0,259.0,965.0,226.0,263.0,87.0,4.0,,0.0,0.0,1
76932,33.0,3308.0,70319.0,144.0,89.0,236.0,149.0,141.0,3284.0,8.0,76932,2.0,0.6045949214026601,0
76933,44.9,1238.0,53935.0,87.0,19.0,79.0,5.0,3.0,1149.0,9.0,76933,1.0,0.8077544426494346,0
76934,31.9,1068.0,51083.0,66.0,60.0,269.0,2.0,263.0,923.0,149.0,76934,1.0,0.9363295880149812,0
76936,39.4,2474.0,53774.0,163.0,42.0,357.0,76.0,178.0,2436.0,37.0,76936,2.0,0.8084074373484236,0
76941,43.2,1237.0,53315.0,169.0,13.0,116.0,9.0,16.0,1228.0,149.0,,0.0,0.0,1
76943,52.7,2841.0,64457.0,220.0,73.0,269.0,31.0,13.0,2780.0,149.0,76943,1.0,0.3519887363604365,0
76945,44.6,1825.0,37697.0,194.0,96.0,362.0,28.0,40.0,1815.0,41.0,76945,1.0,0.547945205479452,0
76950,31.6,3386.0,56889.0,176.0,142.0,560.0,71.0,108.0,3367.0,27.0,76950,1.0,0.29533372711163614,0
76951,32.1,1392.0,63558.0,120.0,36.0,24.0,226.0,163.0,1356.0,149.0,76951,1.0,0.7183908045977011,0
76955,31.6,241.0,78036.0,18.0,259.0,12.0,12.0,43.0,241.0,7.0,,0.0,0.0,1
77002,35.3,18800.0,78292.0,3103.0,1261.0,1603.0,259.0,25.0,8889.0,1106.0,77002,9.0,0.4787234042553191,0
77003,33.9,10169.0,87618.0,2202.0,1151.0,2164.0,471.0,38.0,10150.0,645.0,77003,4.0,0.3933523453633592,0
77004,33.3,35506.0,68141.0,7132.0,3534.0,8614.0,1697.0,805.0,35471.0,2083.0,77004,32.0,0.9012561257252295,0
77005,36.8,28470.0,213059.0,6013.0,4024.0,1077.0,572.0,178.0,28430.0,496.0,77005,1.0,0.035124692658939236,0
77006,33.5,24006.0,104375.0,7304.0,4321.0,2072.0,755.0,32.0,23961.0,980.0,77006,9.0,0.37490627343164207,0
77007,33.3,42881.0,140536.0,15061.0,8232.0,2479.0,813.0,196.0,42869.0,516.0,77007,4.0,0.09328140668361279,0
77008,34.9,38496.0,140609.0,12241.0,5739.0,2448.0,882.0,400.0,38373.0,866.0,77008,15.0,0.38965087281795513,0
77009,38.0,36872.0,77817.0,5832.0,2626.0,4279.0,687.0,1070.0,36842.0,1443.0,77009,2.0,0.05424170101974398,0
77010,54.3,837.0,221776.0,280.0,98.0,965.0,226.0,11.0,837.0,49.0,,0.0,0.0,1
77011,36.6,16685.0,44412.0,819.0,122.0,3772.0,680.0,783.0,16685.0,795.0,77011,2.0,0.1198681450404555,0
77012,33.2,17950.0,45784.0,821.0,205.0,4002.0,292.0,1287.0,17950.0,640.0,,0.0,0.0,1
77013,34.2,18512.0,43492.0,942.0,197.0,4755.0,842.0,1280.0,17505.0,528.0,77013,1.0,0.054019014693171996,0
77014,30.9,37573.0,54303.0,3266.0,866.0,9324.0,1626.0,2066.0,37464.0,1338.0,77014,11.0,0.2927634205413462,0
77015,29.6,59314.0,55171.0,3052.0,578.0,10920.0,1946.0,3039.0,59279.0,897.0,77015,9.0,0.15173483494621845,0
77016,37.1,29376.0,42186.0,1387.0,547.0,6488.0,1485.0,1124.0,29376.0,947.0,77016,2.0,0.06808278867102398,0
77017,31.3,32574.0,53236.0,1483.0,441.0,7967.0,1252.0,2624.0,32560.0,769.0,77017,10.0,0.30699330754589554,0
77018,37.0,28892.0,111524.0,6526.0,3422.0,2356.0,662.0,232.0,28818.0,639.0,77018,12.0,0.41533988647376435,0
77019,35.6,22839.0,118172.0,6937.0,4120.0,2347.0,783.0,46.0,22782.0,590.0,77019,3.0,0.13135426244581636,0
77020,35.7,25715.0,46606.0,1696.0,277.0,7150.0,1056.0,1606.0,25708.0,1257.0,77020,3.0,0.116663426015944,0
77021,34.6,25500.0,46508.0,3046.0,1541.0,7082.0,1452.0,669.0,25257.0,2125.0,77021,4.0,0.1568627450980392,0
77022,35.4,26903.0,46525.0,1684.0,521.0,7214.0,1352.0,1596.0,26885.0,1386.0,77022,3.0,0.11151172731665614,0
77023,35.7,25680.0,47697.0,2376.0,1214.0,4944.0,951.0,766.0,25664.0,1467.0,77023,1.0,0.038940809968847356,0
77024,43.2,37269.0,132710.0,11178.0,5108.0,2266.0,702.0,388.0,37176.0,865.0,77024,21.0,0.5634709812444659,0
77025,37.8,29295.0,84274.0,6539.0,4267.0,3232.0,665.0,304.0,29082.0,1701.0,77025,10.0,0.3413551800648575,0
77026,38.6,20732.0,33452.0,968.0,215.0,6632.0,1020.0,831.0,20715.0,1464.0,77026,1.0,0.04823461315840247,0
77027,34.4,19478.0,103627.0,6450.0,3510.0,1562.0,234.0,147.0,19478.0,251.0,77027,22.0,1.1294794126707055,0
77028,31.6,18669.0,33403.0,590.0,207.0,6193.0,822.0,1122.0,18669.0,761.0,77028,2.0,0.10712946595961219,0
77029,38.8,16008.0,49443.0,667.0,126.0,2968.0,705.0,542.0,15917.0,391.0,77029,7.0,0.43728135932033985,0
77030,33.0,12546.0,90475.0,2960.0,1456.0,1098.0,296.0,19.0,12360.0,597.0,77030,18.0,1.4347202295552368,0
77031,35.2,17351.0,44412.0,1288.0,637.0,4235.0,550.0,1143.0,17304.0,440.0,77031,15.0,0.8645034868307302,0
77032,28.2,13743.0,38834.0,710.0,130.0,4298.0,330.0,482.0,13666.0,634.0,77032,2.0,0.14552863275849523,0
77033,33.0,28255.0,39118.0,984.0,300.0,9323.0,1723.0,1235.0,28251.0,842.0,77033,3.0,0.10617589807113785,0
77034,33.1,37273.0,56772.0,2334.0,410.0,7816.0,1281.0,2377.0,37262.0,771.0,77034,12.0,0.32194886378880155,0
77035,35.2,34254.0,52205.0,3864.0,1815.0,7287.0,1499.0,1217.0,34132.0,1972.0,77035,8.0,0.23354936649734337,0
77036,30.8,72278.0,41899.0,4821.0,1118.0,19665.0,2239.0,4129.0,71934.0,5177.0,77036,178.0,1.6989963870320643,0
77037,33.5,17585.0,47381.0,407.0,191.0,5738.0,244.0,1057.0,17585.0,148.0,,0.0,0.0,1
77038,29.7,32142.0,47682.0,1183.0,721.0,7475.0,465.0,3291.0,32142.0,604.0,77038,2.0,0.06222388152572957,0
77039,31.6,27907.0,41988.0,703.0,123.0,7668.0,532.0,1829.0,27897.0,585.0,77039,2.0,0.07166660694449421,0
77040,33.9,49762.0,62685.0,6099.0,1709.0,9343.0,1602.0,1440.0,49607.0,1022.0,77040,12.0,0.24114786383183956,0
77041,40.2,31912.0,84928.0,5739.0,1856.0,2638.0,1055.0,1208.0,31900.0,97.0,77041,6.0,0.18801704687891702,0
77042,33.5,40747.0,51723.0,8135.0,3375.0,7922.0,2332.0,1351.0,40659.0,1670.0,77042,20.0,0.4908336810071907,0
77043,35.5,25900.0,74320.0,4861.0,1806.0,3815.0,606.0,857.0,25791.0,433.0,77043,8.0,0.3088803088803089,0
77044,33.1,54313.0,87958.0,6889.0,2567.0,6657.0,1985.0,2469.0,54311.0,437.0,77044,1.0,0.018411798280338038,0
77045,34.1,32478.0,58373.0,2033.0,1003.0,6855.0,1924.0,1399.0,32415.0,627.0,77045,12.0,0.36948087936449286,0
77046,62.7,1254.0,145567.0,371.0,253.0,82.0,226.0,263.0,1254.0,78.0,77046,1.0,0.7974481658692185,0
77047,33.8,33569.0,70666.0,4221.0,2131.0,3003.0,1926.0,864.0,33550.0,540.0,77047,5.0,0.14894694509815604,0
77048,33.4,19741.0,45714.0,1655.0,642.0,5617.0,1263.0,429.0,19733.0,805.0,77048,3.0,0.1519679854110734,0
77049,27.8,41035.0,70736.0,2143.0,583.0,6441.0,1552.0,1716.0,40961.0,455.0,77049,3.0,0.07310832216400634,0
77050,30.6,5949.0,30750.0,95.0,34.0,3001.0,169.0,933.0,5949.0,56.0,,0.0,0.0,1
77051,30.9,16974.0,38694.0,1092.0,153.0,6444.0,1209.0,986.0,16964.0,1071.0,77051,3.0,0.17674089784376104,0
77053,33.8,30175.0,61750.0,1376.0,563.0,5623.0,1245.0,970.0,30175.0,289.0,77053,1.0,0.033140016570008285,0
77054,31.4,26708.0,56447.0,5871.0,3958.0,5757.0,940.0,428.0,26541.0,1997.0,77054,47.0,1.6989963870320643,0
77055,35.0,43362.0,69743.0,6858.0,2629.0,9254.0,1325.0,1616.0,42996.0,1335.0,77055,19.0,0.4381716710483834,0
77056,40.8,21941.0,97097.0,7347.0,4190.0,1779.0,587.0,224.0,21824.0,647.0,77056,10.0,0.4557677407593091,0
77057,33.9,45023.0,68955.0,10177.0,4646.0,8076.0,1293.0,1353.0,44917.0,2425.0,77057,39.0,0.8662239299913378,0
77058,38.1,17956.0,63267.0,3398.0,1695.0,2101.0,454.0,474.0,17906.0,725.0,77058,20.0,1.1138338159946537,0
77059,44.5,18370.0,158958.0,4524.0,2505.0,898.0,537.0,416.0,18370.0,46.0,,0.0,0.0,1
77060,27.4,46266.0,37041.0,1120.0,251.0,15912.0,1261.0,4328.0,46256.0,2001.0,77060,21.0,0.45389703021657374,0
77061,33.4,25169.0,42039.0,1681.0,441.0,4645.0,691.0,1396.0,25129.0,1204.0,77061,2.0,0.07946283126067782,0
77062,41.0,24561.0,103477.0,5353.0,2558.0,2419.0,695.0,483.0,24527.0,249.0,77062,1.0,0.04071495460282561,0
77063,34.7,39554.0,51899.0,9338.0,3685.0,7274.0,2481.0,602.0,39317.0,2843.0,77063,43.0,1.0871214036507055,0
77064,32.9,49240.0,82500.0,6644.0,1547.0,5879.0,1764.0,1809.0,48916.0,490.0,77064,6.0,0.12185215272136474,0
77065,36.9,38994.0,72816.0,5043.0,1984.0,3122.0,1766.0,1063.0,38984.0,650.0,77065,17.0,0.43596450736010667,0
77066,33.3,39234.0,76716.0,3993.0,1225.0,6248.0,1317.0,1983.0,39189.0,232.0,77066,2.0,0.0509761941173472,0
77067,30.9,32405.0,49682.0,1336.0,732.0,7611.0,470.0,2046.0,32370.0,749.0,77067,5.0,0.15429717636167256,0
77068,35.2,11451.0,83990.0,2029.0,498.0,995.0,456.0,355.0,11450.0,167.0,77068,8.0,0.6986289407038686,0
77069,34.4,20633.0,72744.0,4316.0,1497.0,3881.0,905.0,334.0,20616.0,201.0,77069,10.0,0.48466049532302624,0
77070,34.3,58409.0,73579.0,9767.0,3808.0,7660.0,2299.0,2187.0,58153.0,982.0,77070,19.0,0.32529233508534644,0
77071,39.2,26990.0,56559.0,3584.0,1397.0,3973.0,1217.0,878.0,26950.0,1214.0,77071,24.0,0.889218228973694,0
77072,34.4,61688.0,50886.0,4407.0,1124.0,13227.0,1716.0,2897.0,61547.0,1700.0,77072,20.0,0.3242121644404098,0
77073,31.8,41866.0,69784.0,2440.0,593.0,5662.0,749.0,1868.0,41848.0,393.0,77073,2.0,0.04777146132900205,0
77074,31.9,38624.0,48196.0,3648.0,976.0,9418.0,907.0,1950.0,38214.0,1760.0,77074,115.0,1.6989963870320643,0
77075,31.6,41271.0,71609.0,2764.0,562.0,5011.0,1682.0,2887.0,41258.0,557.0,77075,4.0,0.09692035569770541,0
77076,29.4,33529.0,37927.0,636.0,191.0,9979.0,580.0,2017.0,33409.0,1112.0,77076,2.0,0.05964985534910078,0
77077,35.4,62933.0,69782.0,15201.0,8468.0,6904.0,2435.0,939.0,62637.0,2243.0,77077,32.0,0.5084772694770628,0
77078,32.7,14241.0,40873.0,715.0,193.0,4218.0,829.0,1036.0,14241.0,606.0,77078,2.0,0.14043957587248088,0
77079,35.3,35097.0,99164.0,9369.0,4445.0,3440.0,711.0,640.0,35097.0,398.0,77079,26.0,0.7408040573268371,0
77080,32.0,47661.0,61659.0,5282.0,1733.0,11042.0,1070.0,3516.0,47495.0,1002.0,77080,5.0,0.10490757642516943,0
77081,28.4,52360.0,40805.0,3614.0,1557.0,16979.0,1252.0,2626.0,52270.0,3361.0,77081,18.0,0.3437738731856379,0
77082,35.8,53401.0,55962.0,8114.0,3229.0,11164.0,2077.0,2056.0,52875.0,2066.0,77082,24.0,0.4494297859590644,0
77083,35.4,75004.0,61979.0,7925.0,2863.0,11274.0,3282.0,3160.0,74922.0,1448.0,77083,28.0,0.3733134232840915,0
77084,33.2,108557.0,75510.0,14495.0,4346.0,11807.0,3901.0,4022.0,108436.0,1307.0,77084,32.0,0.2947760162863749,0
77085,38.2,16550.0,65715.0,1237.0,313.0,2012.0,325.0,812.0,16536.0,201.0,77085,1.0,0.060422960725075525,0
77086,32.4,29705.0,56200.0,1458.0,417.0,4726.0,1250.0,1412.0,29705.0,634.0,77086,2.0,0.06732873253661,0
77087,34.1,35960.0,50918.0,1727.0,529.0,8349.0,1307.0,2614.0,35653.0,854.0,77087,8.0,0.2224694104560623,0
77088,34.1,54007.0,48627.0,3098.0,1013.0,10268.0,2439.0,2479.0,53995.0,1738.0,77088,3.0,0.05554835484289074,0
77089,35.2,56988.0,83648.0,6621.0,1750.0,6242.0,1836.0,1608.0,56859.0,553.0,77089,7.0,0.1228328770969327,0
77090,30.0,40764.0,49438.0,4547.0,1328.0,7063.0,1486.0,790.0,40479.0,1637.0,77090,22.0,0.5396918849965656,0
77091,33.0,30357.0,34988.0,2483.0,603.0,9742.0,1092.0,1618.0,30238.0,1670.0,77091,9.0,0.2964719833975689,0
77092,33.8,36320.0,54494.0,4216.0,1657.0,7532.0,1217.0,2229.0,36302.0,1190.0,77092,21.0,0.5781938325991189,0
77093,31.1,48215.0,37583.0,1245.0,193.0,17319.0,1010.0,3023.0,48196.0,1065.0,77093,4.0,0.08296173390023852,0
77094,45.6,10623.0,179387.0,3538.0,1071.0,780.0,273.0,237.0,10623.0,70.0,77094,3.0,0.2824060999717594,0
77095,38.9,69644.0,90690.0,13696.0,4452.0,3555.0,2350.0,691.0,69552.0,351.0,77095,26.0,0.3733272069381426,0
77096,36.0,33001.0,79483.0,6902.0,2899.0,4731.0,652.0,722.0,32992.0,919.0,77096,25.0,0.7575528014302597,0
77098,35.9,15553.0,108799.0,4021.0,2805.0,1013.0,336.0,217.0,15536.0,415.0,77098,8.0,0.5143702179643799,0
77099,33.6,49541.0,45691.0,3980.0,983.0,12898.0,2497.0,3844.0,49483.0,1715.0,77099,30.0,0.605559031912961,0
77301,31.8,34299.0,59452.0,2960.0,960.0,5991.0,567.0,1535.0,33230.0,725.0,77301,9.0,0.2623983206507478,0
77302,37.4,19076.0,85590.0,1868.0,499.0,2508.0,180.0,889.0,19042.0,233.0,,0.0,0.0,1
77303,33.3,24106.0,75448.0,1131.0,647.0,3421.0,772.0,1015.0,24100.0,116.0,77303,1.0,0.04148344810420642,0
77304,34.7,40317.0,74182.0,6737.0,2799.0,3046.0,534.0,744.0,40068.0,853.0,77304,25.0,0.620085819877471,0
77306,32.5,16443.0,65423.0,715.0,220.0,2305.0,137.0,530.0,16438.0,13.0,,0.0,0.0,1
77316,42.0,30577.0,120846.0,6638.0,1540.0,2479.0,758.0,349.0,30577.0,161.0,77316,1.0,0.0327043202407038,0
77318,44.3,19127.0,88162.0,2487.0,798.0,1346.0,431.0,156.0,19126.0,142.0,77318,1.0,0.05228211428870183,0
77320,38.7,38170.0,50343.0,2925.0,836.0,4384.0,910.0,622.0,27681.0,472.0,77320,2.0,0.052397170552790154,0
77327,29.7,33673.0,54022.0,1468.0,692.0,7170.0,794.0,3193.0,33015.0,632.0,77327,11.0,0.3266712202654946,0
77328,37.3,17860.0,55747.0,792.0,270.0,3691.0,483.0,982.0,17860.0,109.0,77328,1.0,0.055991041433370664,0
77331,51.2,7465.0,50123.0,630.0,329.0,1129.0,272.0,108.0,7347.0,138.0,,0.0,0.0,1
77335,40.7,3157.0,52355.0,135.0,48.0,507.0,212.0,237.0,3157.0,19.0,,0.0,0.0,1
77336,39.1,11835.0,82105.0,1205.0,466.0,1851.0,481.0,283.0,11835.0,103.0,77336,1.0,0.08449514152936206,0
77338,31.9,47997.0,68239.0,4071.0,1244.0,7582.0,1270.0,1804.0,47697.0,819.0,77338,21.0,0.43752734545909117,0
77339,39.3,43810.0,81274.0,7376.0,3477.0,4580.0,1422.0,713.0,43625.0,1252.0,77339,18.0,0.410865099292399,0
77340,30.5,33969.0,41008.0,3039.0,1567.0,6956.0,1309.0,625.0,31774.0,856.0,77340,8.0,0.23550884630103916,0
77345,41.7,26791.0,159013.0,6831.0,3336.0,666.0,496.0,217.0,26695.0,193.0,,0.0,0.0,1
77346,36.4,70704.0,122321.0,13995.0,4168.0,3634.0,1899.0,1303.0,70649.0,369.0,77346,7.0,0.09900429961529758,0
77350,44.9,134.0,50000.0,3.0,3.0,25.0,226.0,11.0,134.0,3.0,,0.0,0.0,1
77351,44.6,34676.0,59245.0,2485.0,983.0,4946.0,916.0,687.0,31093.0,405.0,77351,14.0,0.40373745530049604,0
77354,38.1,40094.0,112562.0,7342.0,1810.0,3910.0,678.0,787.0,40079.0,220.0,77354,5.0,0.12470693869406893,0
77355,42.3,31593.0,107714.0,4545.0,1046.0,2106.0,1003.0,1406.0,31591.0,177.0,,0.0,0.0,1
77356,48.5,29515.0,112394.0,6564.0,2178.0,2275.0,274.0,295.0,29438.0,919.0,77356,3.0,0.1016432322547857,0
77357,30.8,30907.0,69521.0,1497.0,667.0,4457.0,544.0,1228.0,30874.0,163.0,77357,5.0,0.16177564952923285,0
77358,44.2,5013.0,71966.0,272.0,167.0,541.0,75.0,96.0,4914.0,264.0,,0.0,0.0,1
77359,72.2,265.0,55331.0,39.0,259.0,17.0,226.0,263.0,265.0,17.0,,0.0,0.0,1
77360,43.8,5700.0,58076.0,260.0,51.0,954.0,172.0,135.0,5700.0,90.0,,0.0,0.0,1
77362,39.5,6626.0,84612.0,959.0,292.0,840.0,168.0,346.0,6600.0,282.0,,0.0,0.0,1
77363,42.5,3177.0,49946.0,664.0,95.0,399.0,136.0,33.0,3177.0,7.0,,0.0,0.0,1
77364,63.1,2005.0,53548.0,301.0,81.0,270.0,38.0,8.0,2005.0,33.0,,0.0,0.0,1
77365,34.7,39385.0,90493.0,4782.0,1218.0,3804.0,1028.0,723.0,39240.0,146.0,77365,3.0,0.07617113114129745,0
77367,51.6,460.0,71199.0,62.0,40.0,34.0,1.0,44.0,460.0,149.0,,0.0,0.0,1
77371,36.3,7370.0,57056.0,185.0,99.0,896.0,310.0,359.0,7300.0,63.0,77371,1.0,0.135685210312076,0
77372,35.6,13364.0,72749.0,628.0,149.0,1526.0,334.0,676.0,13346.0,16.0,,0.0,0.0,1
77373,33.0,64828.0,83835.0,8068.0,2415.0,6120.0,1675.0,2316.0,64576.0,250.0,77373,2.0,0.03085086690936015,0
77374,50.4,378.0,81411.0,43.0,259.0,89.0,18.0,263.0,378.0,149.0,,0.0,0.0,1
77375,34.0,67965.0,93886.0,11064.0,5600.0,6285.0,1137.0,1953.0,67497.0,855.0,77375,23.0,0.338409475465313,0
77376,41.7,596.0,29498.0,703.0,259.0,51.0,27.0,263.0,596.0,56.0,,0.0,0.0,1
77377,38.9,38188.0,114943.0,6792.0,3565.0,2030.0,1190.0,643.0,38127.0,173.0,77377,9.0,0.23567612862679374,0
77378,37.6,18112.0,66882.0,1423.0,323.0,1636.0,470.0,1163.0,17997.0,197.0,77378,2.0,0.11042402826855123,0
77379,36.5,83247.0,110361.0,18127.0,6349.0,6632.0,2874.0,1305.0,83139.0,868.0,77379,13.0,0.15616178360781768,0
77380,36.4,30034.0,82383.0,7455.0,3022.0,1803.0,736.0,387.0,30031.0,482.0,77380,20.0,0.6659119664380369,0
77381,43.7,36414.0,143198.0,9161.0,4516.0,2348.0,693.0,355.0,36105.0,820.0,77381,7.0,0.1922337562475971,0
77382,40.8,41085.0,162774.0,11070.0,5567.0,1769.0,1549.0,483.0,41002.0,404.0,77382,5.0,0.12169891687963977,0
77384,39.8,22958.0,99884.0,5876.0,2716.0,551.0,505.0,260.0,22761.0,272.0,77384,6.0,0.2613468072131719,0
